Questioner.Quote.Offer,Lender ID,Amortization,Status,Month#,TopicCreatedOn
ce8429fb-340c-472b-9933-669ef2cd243e1ffb9339-39f7-409b-97c1-a3f1f414769fadc86ce8-93cb-4f3c-990b-dbb2899aed21,232,Fixed,1,7,2018-07-23 16:28:02 GMT
36a1fda9-2b85-445e-a2a9-dc4c89288b0812099637-f473-47c8-a791-0ae7084c0e9f845ef7c8-0866-441f-b8ea-fde547ed3524,136,Fixed,1,7,2018-07-24 03:24:55 GMT
bd780cf1-42ea-4b14-b03b-35fa90b7313ff0830768-e16b-42af-be07-8bdc20822e6be5b24a6e-a2cf-4fd2-83ae-e7af3e882444,165,Fixed,1,7,2018-07-24 01:35:53 GMT
36a1fda9-2b85-445e-a2a9-dc4c89288b0812099637-f473-47c8-a791-0ae7084c0e9f736db5ed-2047-4aaf-bd98-deb3ccd62d54,232,Fixed,1,7,2018-07-24 03:24:27 GMT
36a1fda9-2b85-445e-a2a9-dc4c89288b0812099637-f473-47c8-a791-0ae7084c0e9fbf429dc0-ddd9-477f-bd52-27b78a58724a,83,Fixed,1,7,2018-07-24 03:14:25 GMT
36a1fda9-2b85-445e-a2a9-dc4c89288b0812099637-f473-47c8-a791-0ae7084c0e9fa583dfba-d2bc-4513-8f00-a15c9bbac57d,7,Fixed,1,7,2018-07-24 03:26:25 GMT
e75ce8d0-1f31-41af-85b6-9194b9f5e33f84e958f4-3893-46b3-b0b7-491dab4593ad8fac5220-bfb7-479a-b144-104df2fb8d53,232,Fixed,1,7,2018-07-24 04:55:16 GMT
91d08f37-b373-47bf-810b-2303a73ca4ef6430d2d9-c002-409a-88f3-b0db1413cabd74e547cb-7e4b-4db2-b3b0-744c0baa1c1a,7,Fixed,1,7,2018-07-24 14:53:42 GMT
83634003-3a7a-4a71-b169-6d9b77473b6160cbda3f-cb86-40eb-8532-ee43783ecb84860d1a67-24ee-4223-8733-aeba248c5d2a,9,Fixed,1,7,2018-07-24 20:20:56 GMT
17db47ef-9af9-4310-93ed-6fbe25a0c9da44c63bab-4c9f-4f37-a870-2fe1d5a29ce94622ede2-eeaf-44ba-abd6-ef7d51b2de83,83,Fixed,1,7,2018-07-24 20:51:47 GMT
c043fc86-7c5d-465c-ab86-b8a68fb2048e262499d7-9819-4582-8f10-f6f02f7ccbc9281f29b6-ea9c-4123-8834-4e7d0dd96d81,7,Fixed,1,7,2018-07-25 00:42:18 GMT
788d6acb-8bee-4f79-83df-3b225e1d140612576107-0bad-4876-b1b5-78d5c80fd55aeb4431c5-948a-48a3-a221-5d8aea995f67,232,Fixed,1,7,2018-07-25 01:02:55 GMT
788d6acb-8bee-4f79-83df-3b225e1d140612576107-0bad-4876-b1b5-78d5c80fd55aeb4431c5-948a-48a3-a221-5d8aea995f67,232,Fixed,1,7,2018-07-25 01:08:28 GMT
772a835d-cb7f-4e67-9a75-0c487cb6e705f867dad9-a422-49bf-b83a-6f174eba622675a97f44-c7e5-4d7b-92fb-e186e5393c35,9,Fixed,1,7,2018-07-25 01:27:31 GMT
45d43c5a-37fc-468a-8bac-008c13e60a173e3ec650-a80d-4b39-a15b-64d4125831d3599b38d6-5f74-423d-8c4c-788e3a32f813,136,Fixed,1,7,2018-07-25 01:31:29 GMT
45d43c5a-37fc-468a-8bac-008c13e60a173e3ec650-a80d-4b39-a15b-64d4125831d3a3037261-b62e-49b0-81b7-a46ecb3dfc14,9,Fixed,1,7,2018-07-25 01:31:58 GMT
13184c52-b1b8-4539-8158-33066172391ba9133171-26d1-4d7b-b0c6-a26e1f82156a1f8694c7-f7a6-4c41-911e-d4982951e39b,83,Fixed,1,7,2018-07-25 03:17:15 GMT
9293e3f7-3857-4ab6-a946-ea0dfa7cc2828cd1673c-7409-4875-a924-01b90c23709da45fea33-1a74-42bc-9e52-d1fa960e3a4c,232,Fixed,1,7,2018-07-25 16:12:28 GMT
63ff7a90-12b9-4dbe-8fd8-a76816fa681056b96677-89f1-4b65-9c93-25c2e4b15b95abb46687-7740-4ea1-9308-2cdca58630b0,9,Fixed,1,7,2018-07-25 19:03:58 GMT
9575b436-4d3b-4cf6-964c-38d3e1b8ea7ce69716c9-09cb-4c53-accf-f04ecdecfe4b521af7f8-1843-4fa4-9177-6b6c36d6bcd6,232,Fixed,1,7,2018-07-25 20:18:04 GMT
5b1f09e0-c9f8-4c16-a1df-fc7c0b00148c38cbe6ae-ca16-4d45-bf2b-f648ba6bdc78e38b3cc3-d71b-42bf-9573-4673e286602d,9,Fixed,1,7,2018-07-25 22:32:23 GMT
b6c986b1-11dc-48b4-bf6a-aff2d4f73473c0ddf3e8-0ef5-4ef0-872f-730715300a107f790b10-a15a-46ec-ae94-dc8153c6756a,232,Fixed,1,7,2018-07-25 22:47:50 GMT
68565002-ab0a-415d-992c-0940eccecbfe45050bf5-aef4-4516-a8d4-353b59acd89f05caa903-a412-412c-b5a0-8bc8c7e062dc,232,Fixed,1,7,2018-07-26 12:22:06 GMT
f52f4f5d-dec2-4c9f-8859-9d88534cd5b200ad7d5b-3e04-421a-84fa-56ff8697b87341a161bc-f618-4b2b-ad3f-587983aee25e,83,Fixed,1,7,2018-07-26 18:02:39 GMT
93a00701-5666-40df-9a37-43c8778cef71fcca9945-5998-43a5-829f-f4c1af0c5ec2505ff7c1-a2e5-4dbf-ba72-8fdc69edc2ad,7,Fixed,1,7,2018-07-26 22:19:26 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f4ecd09919-b658-42f6-97cc-02568ab498bf,83,Fixed,1,7,2018-07-27 02:36:22 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f4641d25c9-cf06-4fe2-8d67-69a6323fbd61,9,Fixed,1,7,2018-07-27 02:36:32 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f492bbce2a-1f50-47e2-ab15-8222de6ab758,7,Fixed,1,7,2018-07-27 02:37:00 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f46aae6d39-d93e-4f6a-be07-4a82a7d1b4d0,165,Fixed,1,7,2018-07-27 02:37:43 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f4ecd09919-b658-42f6-97cc-02568ab498bf,83,Fixed,1,7,2018-07-27 02:40:12 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f4641d25c9-cf06-4fe2-8d67-69a6323fbd61,9,Fixed,1,7,2018-07-27 02:40:21 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f492bbce2a-1f50-47e2-ab15-8222de6ab758,7,Fixed,1,7,2018-07-27 02:40:29 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f4ecd09919-b658-42f6-97cc-02568ab498bf,83,Fixed,1,7,2018-07-27 02:40:44 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f46aae6d39-d93e-4f6a-be07-4a82a7d1b4d0,165,Fixed,1,7,2018-07-27 02:41:46 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f4ecd09919-b658-42f6-97cc-02568ab498bf,83,Fixed,1,7,2018-07-27 02:42:10 GMT
822e6c73-4059-4988-92d6-9c2264e9f18ceb1448c3-535c-4def-98c3-16b726c724f46aae6d39-d93e-4f6a-be07-4a82a7d1b4d0,165,Fixed,1,7,2018-07-27 02:44:27 GMT
ba04b76d-0d61-4910-96ab-233d3d8e59f80908d6a1-fd5c-4fb1-8dfc-2956f34460f7e52e6fd1-177b-43d4-8e2d-bad89dfe9301,232,Fixed,1,7,2018-07-27 18:12:18 GMT
4072b1e7-92cd-40b8-81a2-69ca41ed68888ad9d4be-10f7-4922-ae62-4acd38b7ed40df2b8ba0-c6a0-476f-83b7-067e582f0a16,9,Fixed,1,7,2018-07-28 16:03:34 GMT
f4ff51be-96d3-4d96-a2e4-acb6515c89150b8cf48f-c169-4350-a0a2-a12accda68c6b5fa1a8d-ea6e-46b3-b78f-7c02e4900326,9,Fixed,1,7,2018-07-29 03:00:05 GMT
25179e67-88bf-4013-8478-d8eff2b40a5f96c08634-6e33-4c69-8d6a-ad0e62233c44c3c3fa74-77a4-47d6-8bbf-c51b285f5758,232,Fixed,1,7,2018-07-29 05:48:15 GMT
0c9d982a-5226-42ba-bab6-a3c59f1c65b09456fc4e-b39e-44e4-925c-8722cfe8b29588c6c143-4427-49a9-b9e5-8ffff6545fbb,7,Fixed,1,7,2018-07-29 13:06:54 GMT
ec968a91-629f-4b33-ad15-1302b89980c6b1ed58eb-321a-40e2-8516-5a8263469664906dd1ea-063a-460e-80d6-6bb026828370,7,Fixed,1,7,2018-07-29 15:14:34 GMT
fd6805c4-b300-4c56-a62c-f102bc4c78de602413aa-3bb0-4836-b14b-9babe2f83807e16deb1e-77ec-4677-b41c-a6478d9491eb,83,Fixed,1,7,2018-07-29 22:06:41 GMT
b80577c1-80a3-40c7-85aa-7db2e346465bd9985f29-bfce-4151-bd10-cf195d8752352a79be73-0abd-4ea0-8d4a-c671a30b87d9,136,Fixed,1,7,2018-07-29 22:58:40 GMT
74ca5b3b-8ab6-4119-ab7d-cdf0a003f431ac5f99b0-17bf-427c-baaa-649e54ad1cf04d02fe0f-38e8-432f-be4d-b87e2102f593,165,Fixed,1,7,2018-07-29 23:18:57 GMT
74ca5b3b-8ab6-4119-ab7d-cdf0a003f431ac5f99b0-17bf-427c-baaa-649e54ad1cf04d02fe0f-38e8-432f-be4d-b87e2102f593,165,Fixed,1,7,2018-07-29 23:20:38 GMT
82133e35-faf7-4049-8646-49e1c473f887581368f8-0a23-49a6-afef-43507a62e1269d6eecb8-e31b-445a-89ef-aeb99b482a6c,83,Fixed,1,7,2018-07-30 14:35:55 GMT
99bc3bb9-da1e-4657-93a6-0c1cff9764864f72988c-b1ec-499b-ac64-c7acbbded79da6309f5a-deed-4b24-beb4-ce53af299ca0,7,Fixed,1,7,2018-07-30 15:37:10 GMT
12cdd7ea-738f-4ea4-b66b-2d9b24ba6c5793d6450a-15a0-421f-b898-97622f5776bdd93aeebf-f20c-408f-8275-a89325158b95,9,Fixed,1,7,2018-07-30 17:19:55 GMT
12cdd7ea-738f-4ea4-b66b-2d9b24ba6c5793d6450a-15a0-421f-b898-97622f5776bd8b113d54-fbb0-489f-9fe7-bde22c5a2d75,232,Fixed,1,7,2018-07-30 17:28:20 GMT
a1b7c7c4-204f-4a3f-95e8-1d10ae972111083f4776-9e49-4df5-98df-8f6ab054c4976e38c5ff-e744-4e58-995f-133f091a183d,7,Fixed,1,7,2018-07-30 17:52:17 GMT
1ee7ec4f-6233-4dbb-91d9-66fcb936fac311a54dc5-0a22-463c-a5dc-94ac680b8efe8325622e-be24-497d-837e-c2b5ba9be11c,83,Fixed,1,7,2018-07-30 20:00:51 GMT
51044b63-5f89-417f-bb08-5127ae32abe0261fed56-fe88-4569-bb43-18909069972d2e526672-63eb-4d60-a186-4c9dee9573da,83,Fixed,1,7,2018-07-31 01:04:52 GMT
789a1fb0-4996-4a0a-885c-5533f5826d9be4ef1622-cd21-4db7-815e-fd8df716409647cf3d9e-8f5d-4a9b-9422-f33b9ce4acff,9,Fixed,1,7,2018-07-31 07:05:36 GMT
42d7c002-68b9-4e68-a1d9-7241b72f237166e69c01-6363-4a85-8621-f736c8a1324d7ab696a6-447e-4a1f-ad09-0e22e2704491,7,Fixed,1,7,2018-07-31 13:40:17 GMT
bfee9e6c-0023-48fc-98fb-296847efbdd3b4af0ad1-fd11-4255-a36a-75969e5b6ef717af9615-a6ce-44a3-9f78-4df59dd75129,9,Fixed,1,7,2018-07-31 19:01:41 GMT
e7e8083a-cfb0-49af-845a-7f2249344bb2c5a4043c-aeeb-49d5-8a2f-0ad26d442dbcf1bc0ced-cbff-445f-b8a9-a7ab30df132e,7,Fixed,1,7,2018-07-31 20:06:22 GMT
984fc00b-197d-4f26-b9fa-8017cd735df0f9a3ad25-5fc4-4c0d-8f01-f27b6c31fdbed692f50c-db44-4c37-b762-c438ea055ebf,136,Fixed,1,8,2018-08-01 00:16:10 GMT
d1c5a966-33e3-4f77-9fb3-49386c77d8552018e4d6-771b-439a-a8a8-beaf962a361535302fda-cc99-4f98-9e3b-7fc7ecee162a,83,Fixed,1,8,2018-08-01 00:58:31 GMT
99ecfb19-2267-4802-a8c5-13eb699952bff85a5c0c-e5bc-4ddd-bd00-3b872f4d09ac4a86eda0-9525-48d2-81e5-3d46a532f713,232,Fixed,1,8,2018-08-01 01:12:46 GMT
73c7549c-15ef-4361-8989-f31f76d536e8e69dd0e3-b679-418b-b1e4-a9527278721fa0bed6e5-97eb-4293-b600-d6deef012eeb,83,Fixed,1,8,2018-08-01 01:42:45 GMT
c7b7e40c-5675-42f9-a781-05cac6e567d906245985-1faf-4ab6-a797-1371ac7c872c8c3e27c3-2859-45a8-ace9-2a07610722b4,232,Fixed,1,8,2018-08-01 14:45:05 GMT
e864af74-706a-4a82-a2bc-b356ad17305434c6ad0a-bca7-4621-959f-9c8ab13042d02a7ea313-6c62-48d0-a0dc-608eea98f246,83,Fixed,1,8,2018-08-01 20:55:47 GMT
fc4d5202-b742-4a05-b9e2-a134e1de9f592db493a5-6c1e-4f4f-9238-15b1988d7435ed0ec12e-00c4-4068-9f0b-a794d05ecfbc,7,Fixed,1,8,2018-08-01 21:28:42 GMT
17f663d4-68d5-474f-be06-ccd69a94a1870f633d50-82f1-4135-a39f-985ab06a50f6b16747a8-9f30-441e-a6fa-ca1cedc3eb5f,136,Fixed,1,8,2018-08-01 21:52:43 GMT
e84fd3dd-9705-4896-93bc-41b98cab9a8ae27c96b7-7f87-44f0-b5d6-66e3f7b06038406eca19-5bdd-4e88-81b6-16a7ce463fd3,7,Fixed,1,8,2018-08-01 23:46:34 GMT
0ef2fd0f-5047-4580-84f1-e314c510a270bf803972-3f83-4772-868e-3f78a50fdf3f38d8384f-0be9-471f-b567-f6468ff38c52,83,Fixed,1,8,2018-08-02 01:27:18 GMT
ed83feef-621c-48c6-a585-0de1be0cb21fadd2bc07-76e7-4daf-908e-41e7836d0173148d9d6f-ddf9-4463-b59c-64dc63ff021a,83,Fixed,1,8,2018-08-02 03:29:53 GMT
6b451d89-85a5-4f4f-a438-18286dbf3e9cdbe03c75-0b98-49f7-a875-5123acdda2e0147fdac2-1ac5-4ea2-8dbe-905cd03ab262,7,Fixed,1,8,2018-08-02 13:51:16 GMT
e95b2750-d4c8-4e36-b003-74e164fb7480ddeba50e-6008-4fb1-aaaf-4aa4d73a8842d8ce271c-a8fa-4042-b249-3f88c431eb67,165,Fixed,1,8,2018-08-02 13:53:10 GMT
2b04d9b0-2a25-4206-8cb0-24795a1c152503b08016-cd95-4287-b8a0-d858a1e798a8d123681d-b281-4de6-bdce-3c84c460b1ed,7,Fixed,1,8,2018-08-02 16:31:02 GMT
8acdb4d4-9127-415d-b50b-123909df5b6d0720810f-8550-4fdb-9132-c6518c6b9d8cda13528c-dd2f-43c9-8263-754579a6a67c,165,Fixed,1,8,2018-08-02 17:53:37 GMT
fdc2c18c-879b-4615-a932-5ba88414e06c3ced4fa0-0b49-41e7-bfdf-5662a61bb05e3da4571b-d109-46ed-b51e-f1f995983e41,83,Fixed,1,8,2018-08-02 20:55:37 GMT
b614d1b6-c77d-4746-bdcd-fdb983bfd64eed7fb4d2-deab-4df4-99c4-039605974b07e7d87cb8-ced3-4745-998a-9e76d7e3d9ab,83,Fixed,1,8,2018-08-02 22:13:15 GMT
c8adeabb-9006-4daa-8b01-65a3455261d234106ea3-a3cf-4d0e-95d4-e9a3dfe60fcf36a4febf-593a-4229-94e3-1901827c01b4,165,Fixed,1,8,2018-08-02 22:13:32 GMT
92af7325-8e63-4bb2-9584-8dd38c4f9b11c0dd77ea-5195-41a6-8d20-373bc2b3190c79b26426-fc0b-4708-a063-030b09e6c93e,232,Fixed,1,8,2018-08-02 22:36:24 GMT
6d6f7961-8af2-4b3c-aac5-105af8321a6862aa6f5f-1514-40bb-88b9-acdf87f77b3252eed44e-316c-4fc1-b5c0-0b5c5e563933,165,Fixed,1,8,2018-08-02 23:23:53 GMT
7afb72ba-c01b-44b8-9610-826815f9d6c4578c2fd2-70b9-4f89-945b-bce33a3971419fe228e6-3d9e-4cb3-9e84-63f42a58c03a,83,Fixed,1,8,2018-08-02 23:29:48 GMT
1a54ba8c-a6c5-4767-bbba-3464da8b5a1db410dfa9-f7cb-4bc5-b865-b212c280f3cc3d579033-c0b9-44c5-8801-d7407b282eb8,83,Fixed,1,8,2018-08-03 03:11:25 GMT
a7870b17-75c3-4a86-92a8-7c1cda7fbb4e12212587-e472-4c48-8aed-0bfe89e502e84c0c58d5-45ec-460d-a50e-831fdb2a3531,83,Fixed,1,8,2018-08-03 12:01:32 GMT
ca6ae65c-36da-4351-8b04-cedc714322f1196e35d0-e038-4840-9277-0c8d9417de4ee98b5f68-3a5d-485f-bef5-bcc356fdd8c0,83,Fixed,1,8,2018-08-03 12:10:12 GMT
e533623e-01db-4b4e-8c3b-4ed012870d8f884ac0b7-2860-42a4-b69f-664659282e9cfd5cfb0a-06a7-496e-a98a-8a3a6cd3562b,83,Fixed,1,8,2018-08-03 13:50:39 GMT
8d2efdf5-bbce-4ad5-94d1-1b7e2315ae774dd112aa-6c0f-4da7-9e52-c1617827aeefae5a0574-3277-406a-8ea2-929e30a97dff,83,Fixed,1,8,2018-08-03 15:40:27 GMT
7c28bed3-e253-48d0-ae07-00f6d95b88178c8b5923-a22b-4b47-8543-10ce8b8fec598608edeb-6b2d-429e-8f06-aa54bb148475,7,Fixed,1,8,2018-08-03 16:41:13 GMT
223b9c0b-fd1f-40df-a88f-079ee32a114e4158a18d-b370-4b6a-b6a7-2c342fc611d3cb7c7969-4726-4d47-a318-344fa71d0848,232,Fixed,1,8,2018-08-03 16:42:37 GMT
699ad8e2-cd5b-4474-8068-81879a0a99270358faf4-308a-4de5-a43d-f3fbbe6bd1ec896b027e-a0e7-4067-94fa-20920558fcee,83,Fixed,1,8,2018-08-03 20:29:01 GMT
b43bc422-bfa5-4b78-8436-697fb989cc9050152bcd-84e8-456e-ac9d-148d69c40a1dc188f19b-4fb8-4fb9-8e71-60d5f6a2a8bc,7,Fixed,1,8,2018-08-04 02:29:57 GMT
4f91234b-c047-4cc6-bbdd-6a6937971768f77093cc-3acd-4410-a39a-2b4181c17bf1fb2af6d5-bb44-4a0f-97d2-33b88f0733c6,7,Fixed,1,8,2018-08-04 04:04:47 GMT
b552cf9b-87f9-4d77-b936-07e6e48a722e140b4f55-3649-46b0-89cf-13e9b214db52d413b218-7a9e-461a-99f0-83fc3c675b64,136,Fixed,1,8,2018-08-04 14:06:21 GMT
c6fc59c3-d025-45de-b86c-02e35c35a72d0e28a1e7-e144-4277-abac-daab22d96ac3fa4e68c5-3750-4363-98bf-1cefe224b6e7,232,Fixed,1,8,2018-08-04 15:07:02 GMT
1099aa52-93f8-41cb-bda0-6ca004120a476c8c39bd-8b9e-4631-a2c3-322d3b6341ebfc136acc-2cbb-42f4-b09b-4236bf1831b2,136,Fixed,1,8,2018-08-04 15:43:15 GMT
6c37e239-cc8f-472f-ac16-ec5fd9f979dc916c6c95-043e-45df-9336-eae9cd404a53efc567ab-3a5f-40aa-a607-654c4934c715,7,Fixed,1,8,2018-08-04 20:58:11 GMT
b9af7d25-dd7e-440b-ab39-0fd895909cc44473f931-8d7c-4b70-a8d1-712867a49e95096c886c-e6c7-4b3b-a205-8f5a303a5022,83,Fixed,1,8,2018-08-04 21:12:18 GMT
3097b6fb-2856-41be-a59a-b54b02b445ac70a2a209-17d0-4ef0-abc1-5fbacc904369207f4271-19ba-4bd2-8edf-664f4e9ffedc,165,Fixed,1,8,2018-08-04 22:47:38 GMT
4ec32d54-f365-49da-b745-1bf310672e3e2d6fa5fb-b24c-4420-860a-ac66a53e93caae43b89f-9727-435d-b610-46877d18c836,7,Fixed,1,8,2018-08-04 23:37:20 GMT
5f84d733-6881-4192-8bec-fe56d874236547e8db31-f200-4284-8b72-14a1eaabef793d2814bb-cb79-44d4-9e4c-42563651811c,83,Fixed,1,8,2018-08-05 00:39:53 GMT
9495d2de-7b50-46f2-97c2-5c2ebfd94cae86c897d5-bbae-49ae-bc06-7ce859bca6316900271f-21d1-4856-9f73-87ebd4c422ab,7,Fixed,1,8,2018-08-05 00:52:11 GMT
31c5e15e-ca59-4da8-9b4e-b4a3233dd2657ecf40f2-df53-4f7e-9712-983a6c38f3b0393be5b2-9509-4759-853f-29db151f4e40,232,Fixed,1,8,2018-08-05 01:08:52 GMT
9dcbfafc-95a6-4a52-898b-e2e450dfaaab2a75b27e-bf5d-45a0-9a10-4b230d74d941895c1bf5-a51b-41b4-af65-6fbb4f81a9bd,83,Fixed,1,8,2018-08-05 02:29:09 GMT
9dcbfafc-95a6-4a52-898b-e2e450dfaaab2a75b27e-bf5d-45a0-9a10-4b230d74d941895c1bf5-a51b-41b4-af65-6fbb4f81a9bd,83,Fixed,1,8,2018-08-05 02:29:37 GMT
0f3fd046-0144-4b14-8529-0fe3d7357322b9cc5e84-7d6c-4618-a415-a5f8fa74d6844ef29ad7-9c51-4302-9d0c-751ff2f1a41f,232,Fixed,1,8,2018-08-05 07:34:29 GMT
289feb39-c8e8-40cc-b39f-bd9fc2598a58b5cfab31-a058-4c14-8887-7a4012f91fe9ceb39e39-6119-42cd-8175-4cc91423a24d,7,Fixed,1,8,2018-08-05 13:37:58 GMT
eed3814e-0e76-411b-a026-25d8f373613389f5b4a4-81a9-45c9-8cc9-50c2f049dacc4948e7a6-a4ee-4377-aa95-15fb1fa53f57,7,Fixed,1.00E+00,8,2018-08-05 16:15:37 GMT
e1a39af0-46fc-4d5f-bd86-26c89563ce693f70b7d6-c10f-4370-9242-c72dddd4603095e7f7ec-34d8-451e-a996-e26df7bc00da,83,Fixed,1,8,2018-08-05 16:20:36 GMT
355f7187-cbf4-499d-b1f2-c6ec5929e2418198d6a4-d3aa-4d92-a009-bbb865b4b32ee2bec225-f390-4ea7-8c31-f4f93fc6a117,7,Fixed,1,8,2018-08-05 21:35:02 GMT
66d5e6b3-0d94-4542-94db-026fabd084d6aab35135-1130-4e3d-8b52-cfdea75ab54d83e14cb0-5702-4a4f-891c-753f052e5958,83,Fixed,1,8,2018-08-05 22:44:31 GMT
7863e0ca-ca2a-4f60-b2eb-a14d8f7a24c0b90bd0ca-8c6d-4c16-b5b1-0bbf3b865feef1c212c5-7f9e-49c8-811c-b21da312791a,83,Fixed,1,8,2018-08-06 02:23:13 GMT
c04dec82-4db1-435e-ba7e-f0de065782be3aed1097-f15b-4224-97ef-5a34ab393de9e21bfa8c-3f16-4e3f-96e4-2c2431d404dc,232,Fixed,1,8,2018-08-06 04:30:04 GMT
d69b6e10-5a32-4b38-861e-969a67309ffd4f5e0fd4-6f03-4022-bcd6-f1750338f38345bdb085-dd3d-4ee3-ae72-d35fed49b7a5,7,Fixed,1,8,2018-08-06 10:16:30 GMT
12eac5e4-3974-4c59-8601-894dd08516cfb6a8684c-2f38-49a2-9e68-26bed3e5fea9f25f4452-2e83-45a5-ae41-6bcb245cc8ef,83,Fixed,1,8,2018-08-06 13:32:52 GMT
687058dd-83c5-4f05-921a-df72fb2cf8a3c97725b8-f466-4dfd-93de-6a938844aae761e26e80-9339-4240-9abc-081a336b193e,136,Fixed,1,8,2018-08-06 13:48:13 GMT
6f1ab31c-f16b-4713-b0cd-cd0195b68c7798cd95be-e8ca-46bb-add3-c6501a97df2d5bcaad82-7988-46c0-bf10-5e967f4a1849,136,Fixed,1,8,2018-08-06 14:04:55 GMT
737c8d48-57ae-4224-bed0-05416cdcde484baab7c3-a7a3-4f2b-a698-40a535d44628aecd9f84-69f3-4371-94b7-3ff68f011c49,136,Fixed,1,8,2018-08-06 14:36:48 GMT
3dbba796-8420-44cd-8d7b-0cb59d156f762ca02e71-f8b8-4436-bd5f-930cc705172faf05d2c2-16a2-4e7c-bcb3-2feea099f2f6,136,Fixed,1,8,2018-08-06 15:21:16 GMT
9225d24d-128c-4da0-ae84-3c135dec71ee4fbb8307-71e5-4b66-8cec-668ac16d5a620faf2b10-7fde-42ab-bd03-57d5498bb8ba,136,Fixed,1,8,2018-08-06 16:03:31 GMT
d7f1feb3-cce0-4c8f-bb42-9cb327989a9544ff3095-800b-4f05-a170-c6b28852ab2461632ca1-c641-4614-ab97-9dc24584c393,83,Fixed,1,8,2018-08-06 16:09:18 GMT
f42de1a5-bb2e-4a25-ba79-5dc385ddf2de17f18796-1fbc-43e4-8690-3ba41cb7088bf43abcdc-75a9-4d9c-9f4a-452306d131df,7,Fixed,1,8,2018-08-06 17:07:12 GMT
4206a245-4121-4a27-82c0-500a089b730b8359c56d-1d8f-4ab4-a06f-92c1a3de647b591b9cc4-0960-40e3-a0d2-012964799e25,7,Fixed,1,8,2018-08-06 17:19:45 GMT
2977ed8f-e034-401a-9d48-e19f2b3e578158bbdc76-ec0c-429e-9ee5-2ea12237f87d2b5edc7f-6e53-460a-bfe3-f77fbc69c0fe,232,Fixed,1,8,2018-08-06 17:51:07 GMT
7b4467c6-d002-47eb-9c08-1c21c827c7209053193a-35fe-4ab4-a2f7-0ccdda35323756ea67df-9250-4339-9fc0-97043612d079,136,Fixed,1,8,2018-08-06 18:57:16 GMT
119a3172-202a-4d63-856a-1fd264414062de913d0f-8420-43c9-8986-5b176545544dc1ec9076-2716-474a-a65b-2e4909da6dcf,136,Fixed,1,8,2018-08-06 20:35:00 GMT
8d98044a-5a7b-4ae5-9284-55972ebd536466fb3691-8f23-4014-a0d0-f419525ac31c9889de9f-1666-4750-bdfe-2a448e38e6db,83,Fixed,1,8,2018-08-06 20:58:45 GMT
18d49bd0-dad7-4afd-8153-732365c8ccc50048cf93-69cc-476e-89e6-2e131c366ae6c34db8e8-e700-4b8f-b236-99baafaf16e8,83,Fixed,1,8,2018-08-06 21:13:59 GMT
80cf3d8f-3dc1-4c7f-9eac-95d6b18d1f05cbff52ec-30bc-42f6-ad35-9c060e06b7cd1ca73656-5d6e-45b1-b5c9-1f47e84f176c,7,Fixed,1,8,2018-08-07 00:07:51 GMT
67d8dced-d2d2-4b17-a81d-11476559a1d4309d740c-e294-441a-8f24-734864c04399e5cac24e-da80-4549-8ab7-d34b195bb128,83,Fixed,1,8,2018-08-07 04:00:02 GMT
ec41062a-8ef1-4f00-84f5-b0be824e0423ce190312-934c-4529-9e24-325d5ae43fdd3d489fb0-9709-4629-b4cb-28a083d763f1,83,Fixed,1,8,2018-08-07 04:14:26 GMT
53c2c23b-90fb-4b89-8e89-325fa134930a75e3499c-b4b6-470e-827f-c86a5a9287ce02d6a266-68c0-48b0-9c18-891d44d65f84,83,Fixed,1,8,2018-08-07 04:59:30 GMT
53c2c23b-90fb-4b89-8e89-325fa134930a75e3499c-b4b6-470e-827f-c86a5a9287ce08dc40c3-da61-4443-8f13-40c9994f9c17,165,Fixed,1,8,2018-08-07 04:59:52 GMT
53c2c23b-90fb-4b89-8e89-325fa134930a75e3499c-b4b6-470e-827f-c86a5a9287ce123de07a-7b05-44bd-b908-256a405427a3,7,Fixed,1,8,2018-08-07 05:00:02 GMT
53c2c23b-90fb-4b89-8e89-325fa134930a75e3499c-b4b6-470e-827f-c86a5a9287ce07579377-59f3-4e3a-b82c-1fe2ecb5e94f,136,Fixed,1,8,2018-08-07 05:00:06 GMT
